Project_ID,Location,Room_Type,Room_Area,Floor_Type,Ceiling_Type,Wall_Finish,Lighting_Preference,Budget_Range,Total_Cost,Project_Type,Design_Type
211,"https://maps.google.com/?q=12.099859584656784,-165.2809400811142",study,1542,marble,custom,stone cladding,daylight,medium,505333,,rustic
212,"https://maps.google.com/?q=-28.725800785284576,-127.3945341539295",playroom,2282,tile,flat,paint,pendant,low,167152,,vintage
213,"https://maps.google.com/?q=48.38198649850577,-145.87714704839178",hall,1140,laminate,vaulted,wood paneling,chandelier,high,236932,,vintage
214,"https://maps.google.com/?q=71.45637734633658,121.98933080501183",library,3680,laminate,beam,stone cladding,pendant,medium,119676,infrastructure,
215,"https://maps.google.com/?q=5.76396267658366,-135.93271392834012",home theater,594,concrete,beam,paint,pendant,medium,115225,landscaping,
216,"https://maps.google.com/?q=86.84246527358962,111.7649293596076",library,1403,marble,vaulted,tiles,cool white,low,226219,,scandinavian
217,"https://maps.google.com/?q=39.56899538382382,-162.39224652298506",home theater,2999,concrete,beam,wallpaper,recessed,medium,576178,,industrial
218,"https://maps.google.com/?q=-41.84826458654173,123.13186362375922",entryway,1844,concrete,flat,tiles,pendant,medium,486932,,classic
219,"https://maps.google.com/?q=2.6330410291984236,92.85203896262976",gym,4047,concrete,beam,wood paneling,warm white,medium,543437,,scandinavian
220,"https://maps.google.com/?q=-26.066062439867054,-123.61258263147452",laundry room,1127,marble,custom,stone cladding,recessed,luxury,574827,commercial,
221,"https://maps.google.com/?q=58.85956593733573,67.87210617400524",gym,4267,tile,vaulted,paint,chandelier,high,434708,infrastructure,
222,"https://maps.google.com/?q=-35.278792017098326,-118.84613324751443",terrace,4429,laminate,flat,paint,recessed,low,242069,,minimalist
223,"https://maps.google.com/?q=-40.18116809634778,85.02685216394917",laundry room,2438,tile,beam,wood paneling,daylight,medium,129757,residential,
224,"https://maps.google.com/?q=-81.84560650839774,-145.8416893340301",bathroom,1538,marble,custom,wood paneling,daylight,luxury,300642,,art deco
225,"https://maps.google.com/?q=35.084757073445545,38.084492571362745",study,4882,laminate,custom,wood paneling,warm white,high,430248,,scandinavian
226,"https://maps.google.com/?q=-87.67907677549832,-141.25277587106663",shop,2932,wooden,vaulted,tiles,recessed,luxury,358197,,vintage
227,"https://maps.google.com/?q=18.413110323141566,-91.54282678484634",balcony,3073,tile,custom,tiles,recessed,high,451892,,art deco
228,"https://maps.google.com/?q=79.18106455249767,32.94408341581837",study,1977,marble,vaulted,wood paneling,recessed,low,376677,,bohemian
229,"https://maps.google.com/?q=24.108913453607073,-119.54586206103878",balcony,3348,laminate,vaulted,wood paneling,recessed,low,459191,residential,
230,"https://maps.google.com/?q=62.965786817475305,-173.80803637719598",playroom,3885,vinyl,beam,paint,recessed,medium,531349,residential,
231,"https://maps.google.com/?q=-7.60618767011583,169.58051755860407",entryway,2781,wooden,flat,stone cladding,warm white,high,582453,industrial,
232,"https://maps.google.com/?q=69.50098910672605,-159.55191173097626",gym,3238,tile,vaulted,wood paneling,chandelier,low,588570,,scandinavian
233,"https://maps.google.com/?q=85.77417812269783,43.89375821410272",library,1242,wooden,custom,wood paneling,cool white,medium,78161,,minimalist
234,"https://maps.google.com/?q=31.683649860755636,87.9512753873629",bedroom,3972,tile,flat,wood paneling,pendant,high,357524,infrastructure,
235,"https://maps.google.com/?q=-83.11272919177338,-14.221262953276835",playroom,1604,tile,vaulted,stone cladding,daylight,low,69531,,transitional
236,"https://maps.google.com/?q=29.84916454461832,-55.93195478888714",laundry room,2306,vinyl,tray,wood paneling,recessed,luxury,243426,,art deco
237,"https://maps.google.com/?q=55.214001218495156,-131.3756187758234",living room,2076,tile,beam,paint,pendant,low,232724,,industrial
238,"https://maps.google.com/?q=-58.18219785525305,59.95070935911531",playroom,2953,laminate,custom,paint,chandelier,luxury,512458,renovation,
239,"https://maps.google.com/?q=-79.98459928717716,83.53998160073485",bathroom,3107,wooden,custom,stone cladding,recessed,high,552321,industrial,
240,"https://maps.google.com/?q=6.924952794231302,41.298190181334206",terrace,3819,laminate,vaulted,wallpaper,chandelier,medium,462753,commercial,
241,"https://maps.google.com/?q=-21.3844619611734,-162.10244066382992",laundry room,2770,vinyl,beam,tiles,warm white,luxury,290455,residential,
242,"https://maps.google.com/?q=66.01370445019035,156.37772767819206",entryway,1049,concrete,beam,paint,warm white,luxury,225354,renovation,
243,"https://maps.google.com/?q=87.35975730167561,78.20223914917261",garage,913,marble,beam,wood paneling,pendant,low,441603,residential,
244,"https://maps.google.com/?q=-26.68031051954057,63.4950009650141",entryway,2705,vinyl,flat,paint,chandelier,luxury,594102,landscaping,
245,"https://maps.google.com/?q=29.326931673643728,-152.8868452374876",shop,2298,tile,flat,stone cladding,cool white,high,195871,,rustic
246,"https://maps.google.com/?q=29.195090919348246,-58.37339735644687",laundry room,4183,laminate,beam,wallpaper,recessed,medium,438230,renovation,
247,"https://maps.google.com/?q=-53.259768035817395,6.570797775870119",home theater,1361,marble,beam,wallpaper,cool white,luxury,142436,renovation,
248,"https://maps.google.com/?q=-28.86784223071082,117.18521246773446",bathroom,3083,laminate,vaulted,paint,recessed,medium,122897,,bohemian
249,"https://maps.google.com/?q=-39.24112677691103,-102.43006642854728",living room,1016,concrete,vaulted,wallpaper,warm white,medium,337823,landscaping,
250,"https://maps.google.com/?q=-86.55976823326623,68.54791270861767",terrace,1795,marble,tray,tiles,chandelier,luxury,209613,residential,
251,"https://maps.google.com/?q=-69.51559045527944,47.80820875434907",kitchen,2868,wooden,flat,wood paneling,recessed,low,326913,,mid-century
252,"https://maps.google.com/?q=-51.25073239165448,36.5918454679998",shop,1452,marble,flat,stone cladding,cool white,low,211930,,mid-century
253,"https://maps.google.com/?q=-20.928978940067225,-29.41558538346669",terrace,907,tile,tray,paint,warm white,luxury,229651,,arabic
254,"https://maps.google.com/?q=39.60765689227071,-93.59210323071301",entryway,3752,wooden,custom,wallpaper,daylight,low,495809,,contemporary
255,"https://maps.google.com/?q=76.28893161519878,-71.84654357696837",garage,1168,concrete,vaulted,tiles,daylight,luxury,500650,landscaping,
256,"https://maps.google.com/?q=-12.505991915803676,5.423242758285511",hall,2684,vinyl,beam,tiles,chandelier,low,188965,,rustic
257,"https://maps.google.com/?q=-17.59817839611057,-146.21402714386448",office,2320,tile,vaulted,wallpaper,cool white,luxury,260814,,modern
258,"https://maps.google.com/?q=71.00141993161031,-101.68798051067157",gym,1816,marble,tray,wood paneling,warm white,medium,502317,commercial,
259,"https://maps.google.com/?q=65.75325928625773,-11.06179387105837",laundry room,3957,marble,beam,tiles,recessed,luxury,158719,,scandinavian
260,"https://maps.google.com/?q=-81.70820405227583,-175.36183184617744",office,2352,laminate,beam,wood paneling,daylight,medium,589461,renovation,
261,"https://maps.google.com/?q=-48.21005828067893,106.94752836635791",living room,3366,tile,vaulted,tiles,pendant,medium,377068,infrastructure,
262,"https://maps.google.com/?q=20.060177371209818,-102.94295191339316",office,4378,laminate,beam,tiles,chandelier,medium,403943,,rustic
263,"https://maps.google.com/?q=71.79306963059204,17.791018092711965",kitchen,3788,vinyl,custom,paint,chandelier,luxury,51203,,mid-century
264,"https://maps.google.com/?q=1.253430005574046,-75.12721337975744",study,4162,tile,beam,wallpaper,cool white,high,453215,residential,
265,"https://maps.google.com/?q=33.54738647860225,-116.0409897056852",home theater,3283,marble,custom,wood paneling,recessed,luxury,502157,,rustic
266,"https://maps.google.com/?q=41.80635776314122,-108.20335808275452",garage,2224,marble,beam,paint,daylight,low,376287,,minimalist
267,"https://maps.google.com/?q=-54.374272227308296,-1.5381320827897014",garage,3043,vinyl,flat,stone cladding,pendant,medium,418481,,classic
268,"https://maps.google.com/?q=-64.47315549600708,-141.47642475371737",kitchen,2757,wooden,beam,wallpaper,recessed,low,337423,landscaping,
269,"https://maps.google.com/?q=10.584830098773708,-42.705387270399626",laundry room,703,concrete,custom,paint,chandelier,medium,249885,residential,
270,"https://maps.google.com/?q=-51.162490301592904,-63.8350704142474",bathroom,592,vinyl,custom,wallpaper,cool white,high,268310,renovation,
271,"https://maps.google.com/?q=-2.4386502377541888,-31.270459554993437",hall,3955,vinyl,flat,wallpaper,cool white,luxury,439812,industrial,
272,"https://maps.google.com/?q=-86.21075219893872,56.0226326498819",office,1784,laminate,tray,wood paneling,chandelier,luxury,526053,,modern
273,"https://maps.google.com/?q=-59.44342798653699,-179.64298862574924",office,3571,concrete,flat,tiles,warm white,luxury,149005,,modern
274,"https://maps.google.com/?q=-5.518494709328081,-148.28707595119033",hall,2859,tile,vaulted,wood paneling,chandelier,low,451386,,art deco
275,"https://maps.google.com/?q=89.30296672454708,-44.13721632238236",office,968,wooden,vaulted,tiles,cool white,medium,69344,,mid-century
276,"https://maps.google.com/?q=20.705827199916115,68.3456976741071",shop,2955,laminate,custom,wood paneling,warm white,medium,319264,,rustic
277,"https://maps.google.com/?q=-3.871925087441312,-18.305675561845874",home theater,3648,vinyl,vaulted,stone cladding,cool white,luxury,80729,,classic
278,"https://maps.google.com/?q=87.34615402707189,-28.182682482433194",living room,4534,tile,beam,tiles,warm white,luxury,282296,,mid-century
279,"https://maps.google.com/?q=0.9486643805119854,-160.1748171773025",playroom,597,vinyl,tray,paint,daylight,luxury,282043,industrial,
280,"https://maps.google.com/?q=-87.01589789221019,-137.75974170757624",playroom,4672,tile,vaulted,stone cladding,warm white,low,50336,,contemporary
281,"https://maps.google.com/?q=51.44793404747654,-84.42945960469054",balcony,4778,laminate,tray,paint,cool white,medium,57641,,industrial
282,"https://maps.google.com/?q=75.22240002156411,91.55609521609739",garage,1834,vinyl,custom,stone cladding,cool white,luxury,405072,infrastructure,
283,"https://maps.google.com/?q=5.267686236640941,67.14679785360178",entryway,2456,marble,custom,paint,cool white,medium,160082,infrastructure,
284,"https://maps.google.com/?q=-56.49353977377239,152.80165386557377",terrace,4154,wooden,vaulted,wood paneling,recessed,luxury,462945,,industrial
285,"https://maps.google.com/?q=-14.862006261427553,50.2622665965506",gym,534,wooden,flat,tiles,chandelier,medium,276615,industrial,
286,"https://maps.google.com/?q=75.7634438123105,179.49336125583318",gym,1473,laminate,flat,wallpaper,recessed,luxury,327591,industrial,
287,"https://maps.google.com/?q=-43.675869036047416,164.4769827997771",shop,1083,laminate,custom,stone cladding,warm white,low,135638,infrastructure,
288,"https://maps.google.com/?q=75.15194339665794,-51.64567253519965",balcony,2793,wooden,flat,tiles,cool white,low,143305,,industrial
289,"https://maps.google.com/?q=-86.36769629849294,-107.39542530658105",playroom,924,concrete,flat,paint,recessed,medium,112440,,contemporary
290,"https://maps.google.com/?q=64.12911457065348,-13.90814542208571",bathroom,3590,vinyl,vaulted,paint,warm white,luxury,572480,,modern
291,"https://maps.google.com/?q=-53.09081250279047,-51.533809387176035",entryway,3069,wooden,vaulted,wood paneling,recessed,low,262338,commercial,
292,"https://maps.google.com/?q=19.915007798904952,145.98649271930714",home theater,4094,wooden,tray,paint,warm white,medium,383229,,bohemian
293,"https://maps.google.com/?q=-66.53376511356996,-151.40917948809644",playroom,2584,vinyl,tray,stone cladding,cool white,high,73705,commercial,
294,"https://maps.google.com/?q=-28.190165034884686,-160.400157953801",laundry room,3505,laminate,custom,wood paneling,chandelier,medium,351494,residential,
295,"https://maps.google.com/?q=-35.91275386816257,36.62215856019981",playroom,2650,wooden,vaulted,stone cladding,pendant,high,246277,industrial,
296,"https://maps.google.com/?q=43.93695220642789,61.75622221914733",library,4038,marble,custom,wood paneling,chandelier,medium,334048,landscaping,
297,"https://maps.google.com/?q=15.67329495707908,108.93313687652727",playroom,960,concrete,beam,tiles,cool white,medium,290181,industrial,
298,"https://maps.google.com/?q=-36.32680950073925,120.03012398832175",entryway,1110,concrete,flat,stone cladding,daylight,high,96082,commercial,
299,"https://maps.google.com/?q=-56.3050521309248,34.1863632952645",study,3391,concrete,flat,stone cladding,pendant,low,525915,,classic
300,"https://maps.google.com/?q=-88.39416177593336,-78.8211775865196",bathroom,644,laminate,vaulted,wallpaper,cool white,luxury,101018,,mid-century
301,"https://maps.google.com/?q=64.45096923332028,70.13929245440283",home theater,1455,concrete,flat,tiles,daylight,medium,166092,,art deco
302,"https://maps.google.com/?q=-18.871821581426232,54.773253834749056",library,3160,concrete,tray,stone cladding,chandelier,low,354458,infrastructure,
303,"https://maps.google.com/?q=59.60888677180671,4.2022076379072075",bathroom,853,vinyl,tray,stone cladding,cool white,medium,68509,,vintage
304,"https://maps.google.com/?q=45.306540621814406,-73.19228043104431",terrace,1458,laminate,vaulted,wallpaper,warm white,low,426313,infrastructure,
305,"https://maps.google.com/?q=-80.62256917675127,98.94868230940654",bedroom,3872,wooden,beam,wood paneling,pendant,high,583946,,contemporary
306,"https://maps.google.com/?q=-45.3860176264707,-25.855915194571992",study,4619,vinyl,vaulted,tiles,daylight,medium,255917,,bohemian
307,"https://maps.google.com/?q=-32.14214731830717,155.5424523313289",entryway,4261,laminate,beam,wallpaper,daylight,high,311103,landscaping,
308,"https://maps.google.com/?q=65.16927101605782,-120.18412274919851",laundry room,3431,wooden,vaulted,wood paneling,pendant,medium,73858,,rustic
309,"https://maps.google.com/?q=7.770389686862316,41.97220077636905",terrace,1117,tile,beam,paint,warm white,luxury,581431,commercial,
310,"https://maps.google.com/?q=-70.91120702948884,-166.55796430520448",bedroom,4717,concrete,flat,stone cladding,cool white,high,570875,infrastructure,
311,"https://maps.google.com/?q=1.9513063614572275,-85.89740046853204",garage,4084,laminate,vaulted,stone cladding,chandelier,high,112589,commercial,
312,"https://maps.google.com/?q=7.497327646630424,-35.481661193956626",kitchen,2394,marble,vaulted,paint,cool white,high,306224,,contemporary
313,"https://maps.google.com/?q=-86.8286060756732,169.57869387395476",bathroom,2247,marble,vaulted,wood paneling,cool white,luxury,317803,,scandinavian
314,"https://maps.google.com/?q=25.12430287683314,-22.541100891658658",laundry room,555,tile,custom,tiles,cool white,low,558029,,arabic
315,"https://maps.google.com/?q=40.6797954105445,106.92466469658802",bedroom,1650,tile,flat,paint,pendant,high,485698,,industrial
316,"https://maps.google.com/?q=21.15535006987585,-172.06923100906485",living room,2528,vinyl,beam,stone cladding,cool white,high,164335,residential,
317,"https://maps.google.com/?q=-75.99248884601879,-162.78688979569995",bathroom,4702,laminate,flat,paint,pendant,luxury,275770,commercial,
